"","x"
"959",-2.12854375066101
"960",-1.97374327910196
"961",-2.14531459467697
"962",-1.95633773161917
"963",-2.14772379549927
"964",-1.99160405307321
"965",-2.17192424429969
"966",-2.0020425505008
"967",-2.14983059031146
"968",-1.96013897961943
"969",-2.07877144813089
"970",-1.87148551270837
"971",-2.21824019366626
"972",-2.07436173929211
"973",-2.04299791312206
"974",-1.98026661890174
"975",-2.12748482223958
"976",-1.93122160950436
"977",-1.8934677236586
"978",-2.18614347785339
"979",-2.11428541415864
"980",-2.07707197811452
"981",-2.06153541665755
"982",-2.14691693450757
"983",-1.97775599149829
"984",-2.13075090746209
"985",-2.15560715938121
"986",-1.87036879599385
"987",-1.90202246810395
"988",-2.12625114440236
"989",-2.07899084773228
"990",-2.09693203585961
"991",-2.07812549862506
"992",-1.91192853701881
"993",-2.19488152035117
"994",-2.08965487712102
"995",-2.00531646893158
"996",-2.07445965453364
"997",-1.99698375980379
"998",-2.14326632697733
"999",-2.0069178904732
"1000",-2.14425229507133
"1001",-2.10740832183993
"1002",-2.14212898375091
"1003",-2.03656488913388
"1004",-2.17851952432734
"1005",-2.07297345628382
"1006",-1.8361804069411
"1007",-2.10774187656009
"1008",-2.14959783754209
"1009",-1.82505890420844
"1010",-2.03744465279826
"1011",-1.93358316473028
"1012",-2.04712914605598
"1013",-2.08427877670129
"1014",-1.97765159167427
"1015",-2.03095095571127
"1016",-2.02588758636424
"1017",-2.19064676118133
"1018",-1.92187936936509
"1019",-2.00280168300479
"1020",-1.95842115872648
"1021",-1.98217523626467
"1022",-2.06582617669956
"1023",-1.96378706306522
"1024",-2.05436292661894
"1025",-1.98356286583203
"1026",-2.00384133356429
"1027",-1.96800930441653
"1028",-2.03395867170451
"1029",-1.96469068475054
"1030",-1.9567270167019
"1031",-2.00271682716118
"1032",-2.149019788324
"1033",-2.03908898879053
"1034",-2.01444171697594
"1035",-2.05638706760848
"1036",-1.96057943606478
"1037",-2.11086149180869
"1038",-2.02393260167553
"1039",-1.87794371818275
"1040",-2.04100184566332
"1041",-2.13743165379449
"1042",-2.11991098235098
"1043",-2.07220317142588
"1044",-1.88616074020162
"1045",-2.14937162631055
"1046",-2.15651815195902
"1047",-2.11001887011692
"1048",-2.04052776418413
"1049",-2.22419493286633
"1050",-2.01409156874928
"1051",-2.10772887845134
"1052",-2.1273652748742
"1053",-2.10510219917236
"1054",-1.88370411798654
"1055",-2.05775852999114
"1056",-2.10732078396194
"1057",-2.00342632085789
"1058",-1.97967823920141
"1059",-2.00183474455345
"1060",-1.8966176840777
"1061",-2.06332260067357
"1062",-1.8461866792129
"1063",-2.08595089029699
"1064",-2.10117044843858
"1065",-2.00793675355397
"1066",-2.18056380498868
"1067",-2.09380622492952
"1068",-1.96659087777312
"1069",-1.8822017035713
"1070",-1.9963268530353
"1071",-2.03065190815813
"1072",-2.06429071082385
"1073",-1.98051263876533
"1074",-2.15652204026285
"1075",-2.14151525686142
"1076",-1.98895381796403
"1077",-2.01253832516648
"1078",-2.08256263445622
"1079",-2.121212008451
"1080",-2.16999879788723
"1081",-1.971084786024
"1082",-2.17875454846009
"1083",-2.0462212276439
"1084",-2.2420893628076
"1085",-2.10512220679121
"1086",-1.99577116657279
"1087",-1.93427616786133
"1088",-2.02681784841087
"1089",-2.21598253455172
"1090",-1.88096770908281
"1091",-2.12264638816713
"1092",-1.98415673957941
"1093",-2.14101198213488
"1094",-2.14929782599086
"1095",-1.99275126443282
"1096",-2.16846848711202
"1097",-2.00922984748331
"1098",-2.03495477603674
"1099",-1.95186261437542
"1100",-2.25485693763775
"1101",-2.09936507534544
"1102",-2.03032454555545
"1103",-2.10532815118472
"1104",-2.02149873517857
"1105",-2.0859380428796
"1106",-2.00725646482893
"1107",-1.96445896207967
"1108",-1.94058640917839
"1109",-2.03252835998332
